m1,m2,m3 
-484.615387,5.128205,-111.538467
-487.179504,0.0,-123.076927
-483.333344,1.282051,-107.692314
-487.179504,2.564103,-124.358978
-485.897461,2.564103,-108.974365
-483.333344,2.564103,-119.230774
-483.333344,0.0,-107.692314
-484.615387,2.564103,-112.820518
-485.897461,-1.282051,-125.641029
-491.025665,10.256411,-108.974365
-478.205139,1.282051,-119.230774
-487.179504,3.846154,-119.230774
-475.641052,0.0,-114.10257
-488.461548,3.846154,-112.820518
-482.0513,3.846154,-117.948723
-494.871826,2.564103,-116.666672
-491.025665,5.128205,-123.076927
-489.743591,1.282051,-110.256416
-488.461548,5.128205,-115.384621
-487.179504,7.692308,-121.794876
-479.487183,1.282051,-114.10257
-478.205139,2.564103,-124.358978
-487.179504,6.410256,-114.10257
-484.615387,2.564103,-123.076927
-489.743591,2.564103,-1225.0
-488.461548,0.0,-120.512825
-487.179504,8.97436,-117.948723
-487.179504,1.282051,-125.641029
-484.615387,5.128205,-112.820518
-482.0513,2.564103,-123.076927
-484.615387,-3.846154,-119.230774
-484.615387,2.564103,-106.410263
-488.461548,2.564103,-117.948723
-488.461548,6.410256,-112.820518
-484.615387,0.0,-117.948723
-482.0513,0.0,-111.538467
-487.179504,0.0,-176.0
-485.897461,6.410256,-119.230774
-480.769257,1.282051,-117.948723
-489.743591,3.846154,-119.230774
-480.769257,5.128205,-110.256416
-484.615387,1.282051,-125.641029
-485.897461,-2.564103,-124.358978
-489.743591,5.128205,-115.384621
-484.615387,1.282051,-117.948723
-482.0513,1.282051,-114.10257
-483.333344,-1.282051,-108.974365
-483.333344,1.282051,-120.512825
-485.897461,3.846154,-120.512825
-491.025665,6.410256,-121.794876
-484.615387,7.692308,-116.666672
-493.589752,0.0,-112.820518
-483.333344,2.564103,-121.794876
-492.307709,3.846154,-120.512825
-480.769257,6.410256,-116.666672
-492.307709,1.282051,-117.948723
-478.205139,2.564103,-115.384621
-485.897461,0.0,-119.230774
-488.461548,7.692308,-120.512825
-489.743591,7.692308,-121.794876
-487.179504,3.846154,-121.794876
-487.179504,2.564103,-115.384621
-473.076935,-1.282051,-111.538467
-480.769257,6.410256,-108.974365
-478.205139,2.564103,-121.794876
-489.743591,-2.564103,-111.538467
-484.615387,1.282051,-117.948723
-474.358978,-5.128205,-117.948723
-488.461548,2.564103,-105.128212
-483.333344,1.282051,-125.641029
-487.179504,1.282051,-112.820518
-475.641052,6.410256,-107.692314
-483.333344,2.564103,-108.974365
-489.743591,3.846154,-112.820518
-485.897461,1.282051,-115.384621
-489.743591,2.564103,-123.076927
-476.923096,10.256411,-111.538467
-485.897461,-3.846154,-120.512825
-487.179504,2.564103,-124.358978
-482.0513,3.846154,-120.512825
-480.769257,10.256411,-116.666672
-485.897461,0.0,-133.333344
-480.769257,0.0,-116.666672
-480.769257,6.410256,-108.974365
-484.615387,1.282051,-111.538467
-480.769257,0.0,-120.512825
-482.0513,2.564103,-114.10257
-491.025665,5.128205,-121.794876
-480.769257,5.128205,-115.384621
-489.743591,1.282051,-117.948723
-487.179504,3.846154,-112.820518
-485.897461,0.0,-123.076927
-488.461548,6.410256,-111.538467
-485.897461,-2.564103,-121.794876
-492.307709,-1.282051,-114.10257
-487.179504,1.282051,-117.948723
-474.358978,2.564103,-116.666672
-489.743591,5.128205,-107.692314
-483.333344,2.564103,-125.641029
-479.487183,2.564103,-117.948723
-485.897461,5.128205,-115.384621
-487.179504,5.128205,-117.948723
-485.897461,6.410256,-108.974365
-484.615387,1.282051,-121.794876
-480.769257,1.282051,-107.692314
-489.743591,-8.97436,-119.230774
-489.743591,-2.564103,-120.512825
-474.358978,3.846154,-111.538467
-483.333344,2.564103,-124.358978
-492.307709,3.846154,-123.076927
-485.897461,-3.846154,-116.666672
-483.333344,1.282051,-119.230774
-491.025665,0.0,-120.512825
-485.897461,11.538462,-119.230774
-483.333344,1.282051,-120.512825
-485.897461,-6.410256,-121.794876
-484.615387,5.128205,-114.10257
-483.333344,0.0,-116.666672
-474.358978,0.0,-121.794876
-487.179504,2.564103,-116.666672
-485.897461,-5.128205,-114.10257
-484.615387,5.128205,-117.948723
-480.769257,2.564103,-116.666672
-484.615387,2.564103,-121.794876
-488.461548,-1.282051,-117.948723
-488.461548,2.564103,-114.10257
-487.179504,8.97436,-119.230774
-484.615387,11.538462,-117.948723
-491.025665,7.692308,-116.666672
-484.615387,1.282051,-119.230774
-475.641052,1.282051,-114.10257
-489.743591,7.692308,-119.230774
-480.769257,1.282051,-112.820518
-488.461548,0.0,-121.794876
-489.743591,0.0,-119.230774
-497.435913,1.282051,-116.666672
-484.615387,-2.564103,-120.512825
-476.923096,5.128205,-119.230774
-487.179504,5.128205,-120.512825
-483.333344,2.564103,-119.230774
-43.0,57.866669,29.074219
-488.461548,2.564103,-124.358978
-485.897461,2.564103,-121.794876
-493.589752,7.692308,-120.512825
-479.487183,-2.564103,-119.230774
-492.307709,6.410256,-121.794876
-476.923096,1.282051,-115.384621
-479.487183,-3.846154,-115.384621
-482.0513,7.692308,-110.256416
-487.179504,7.692308,-124.358978
-482.0513,2.564103,-112.820518
-489.743591,5.128205,-126.92308
-483.333344,5.128205,-121.794876
-476.923096,-1.282051,-121.794876
-485.897461,5.128205,-111.538467
-488.461548,-1.282051,-120.512825
-482.0513,3.846154,-116.666672
-475.641052,0.0,-121.794876
-475.641052,0.0,-115.384621
-487.179504,2.564103,-126.92308
-476.923096,0.0,-112.820518
-491.025665,5.128205,-114.10257
-484.615387,-3.846154,-112.820518
-493.589752,5.128205,-124.358978
-493.589752,5.128205,-124.358978
-488.461548,6.410256,-123.076927
-491.025665,3.846154,-107.692314
-484.615387,-5.128205,-125.641029
-476.923096,-2.564103,-114.10257
-485.897461,1.282051,-125.641029
-489.743591,1.282051,-112.820518
-479.487183,-1.282051,-132.051285
-491.025665,-1.282051,-108.974365
-492.307709,7.692308,-123.076927
-491.025665,-5.128205,-124.358978
-480.769257,2.564103,-120.512825
-488.461548,11.538462,-117.948723
-485.897461,-1.282051,-121.794876
-484.615387,2.564103,-123.076927
-488.461548,0.0,-121.794876
-494.871826,6.410256,-121.794876
-484.615387,-2.564103,-130.769241
-494.871826,6.410256,-121.794876
-488.461548,2.564103,-119.230774
-479.487183,-2.564103,-121.794876
-488.461548,2.564103,-110.256416
-484.615387,7.692308,-110.256416
-475.641052,5.128205,-115.384621
-484.615387,5.128205,-120.512825
-487.179504,0.0,-115.384621
-480.769257,2.564103,-123.076927
-473.076935,2.564103,-108.974365
-484.615387,6.410256,-120.512825
-482.0513,2.564103,-112.820518
-484.615387,2.564103,-128.205139
-484.615387,2.564103,-103.846161
-484.615387,0.0,-110.256416
-488.461548,0.0,-121.794876
-480.769257,1.282051,-106.410263
-489.743591,1.282051,-121.794876
-480.769257,5.128205,-108.974365
-485.897461,3.846154,-121.794876
-480.769257,5.128205,-107.692314
-484.615387,2.564103,-121.794876
-488.461548,-1.282051,-105.128212
-484.615387,3.846154,-121.794876
-484.615387,0.0,-114.10257
-485.897461,2.564103,-121.794876
-488.461548,1.282051,-123.076927
-491.025665,6.410256,-19.074219
-484.615387,-3.846154,-120.512825
-478.205139,2.564103,-116.666672
-483.333344,3.846154,-112.820518
-494.871826,1.282051,-119.230774
-480.769257,-2.564103,-116.666672
-489.743591,1.282051,-120.512825
-484.615387,6.410256,-116.666672
-484.615387,0.0,-119.230774
-479.487183,1.282051,-119.230774
-484.615387,0.0,-115.384621
-484.615387,5.128205,-112.820518
-483.333344,5.128205,-119.230774
-487.179504,3.846154,-112.820518
-487.179504,-1.282051,-112.820518
-487.179504,1.282051,-114.10257
-492.307709,3.846154,-114.10257
-479.487183,1.282051,-121.794876
-478.205139,3.846154,-123.076927
-480.769257,1.282051,-121.794876
-476.923096,5.128205,-119.230774
-480.769257,2.564103,-119.230774
-482.0513,2.564103,-116.666672
-488.461548,3.846154,-112.820518
-488.461548,2.564103,-117.948723
-487.179504,5.128205,-120.512825
-480.769257,5.128205,-119.230774
-487.179504,3.846154,-121.794876
-488.461548,10.256411,-119.230774
-491.025665,7.692308,-112.820518
-483.333344,-1.282051,-120.512825
-491.025665,7.692308,-117.948723
-488.461548,1.282051,-120.512825
-483.333344,6.410256,-115.384621
-482.0513,7.692308,-119.230774
-488.461548,5.128205,-121.794876
-488.461548,1.282051,-112.820518
-488.461548,1.282051,-120.512825
-479.487183,-2.564103,-114.10257
-482.0513,0.0,-119.230774
-484.615387,2.564103,-112.820518
-485.897461,1.282051,-121.794876
-482.0513,2.564103,-116.666672
-489.743591,0.0,-120.512825
-488.461548,1.282051,-120.512825
-480.769257,0.0,-117.948723
-487.179504,1.282051,-112.820518
-483.333344,7.692308,-115.384621
-475.641052,-1.282051,-112.820518
-491.025665,1.282051,-119.230774
-493.589752,7.692308,-120.512825
-482.0513,2.564103,-121.794876
-487.179504,0.0,-112.820518
-488.461548,-1.282051,-124.358978
-479.487183,5.128205,-107.692314
-479.487183,8.97436,-121.794876
-487.179504,1.282051,-129.487183
-488.461548,-3.846154,-126.92308
-483.333344,-1.282051,-123.076927
-484.615387,15.384616,-108.974365
-491.025665,7.692308,-125.641029
-488.461548,7.692308,-116.666672
-485.897461,2.564103,-124.358978
-485.897461,2.564103,-124.358978
-489.743591,2.564103,-121.794876
-482.0513,1.282051,-121.794876
-476.923096,0.0,-112.820518
-482.0513,-5.128205,-117.948723
-483.333344,0.0,-106.410263
-482.0513,6.410256,-108.974365
-480.769257,-1.282051,-121.794876
-492.307709,-1.282051,-116.666672
-488.461548,-1.282051,-121.794876
-475.641052,3.846154,-116.666672
-494.871826,-3.846154,-119.230774
-482.0513,1.282051,-111.538467
-489.743591,-1.282051,-126.92308
-491.025665,2.564103,-125.641029
-480.769257,8.97436,-103.846161
-492.307709,2.564103,-120.512825
-483.333344,10.256411,-107.692314
-491.025665,3.846154,-120.512825
-485.897461,3.846154,-110.256416
-482.0513,5.128205,-111.538467
-484.615387,0.0,-115.384621
-484.615387,1.282051,-119.230774
-482.0513,5.128205,-121.794876
-489.743591,-2.564103,-120.512825
-478.205139,0.0,-117.948723
-483.333344,3.846154,-114.10257
-487.179504,5.128205,-117.948723
-485.897461,2.564103,-107.692314
-480.769257,5.128205,-110.256416
-485.897461,0.0,-116.666672
-484.615387,0.0,-112.820518
-485.897461,7.692308,-123.076927
-480.769257,6.410256,-111.538467
-488.461548,1.282051,-123.076927
-493.589752,3.846154,-120.512825
-484.615387,8.97436,-114.10257
-488.461548,-6.410256,-125.641029
-475.641052,1.282051,-116.666672
-487.179504,1.282051,-120.512825
-489.743591,0.0,-119.230774
-482.0513,0.0,-111.538467
-479.487183,0.0,-114.10257
-484.615387,5.128205,-123.076927
-489.743591,3.846154,-117.948723
-485.897461,7.692308,-123.076927
-485.897461,6.410256,-114.10257
-491.025665,-3.846154,-120.512825
-487.179504,7.692308,-116.666672
-485.897461,-2.564103,-117.948723
-487.179504,-8.97436,-111.538467
-484.615387,0.0,-119.230774
-485.897461,2.564103,-119.230774
-487.179504,7.692308,-112.820518
-482.0513,-2.564103,-112.820518
-478.205139,1.282051,-120.512825
-489.743591,3.846154,-120.512825
-483.333344,8.97436,-116.666672
-491.025665,-1.282051,-112.820518
-480.769257,7.692308,-117.948723
-488.461548,2.564103,-121.794876
-485.897461,-1.282051,-111.538467
-487.179504,7.692308,-1.0
-480.769257,2.564103,-111.538467
-484.615387,-3.846154,-120.512825
-493.589752,1.282051,-121.794876
-482.0513,-1.282051,-111.538467
-476.923096,-2.564103,-124.358978
-482.0513,2.564103,-120.512825
-482.0513,6.410256,-111.538467
-476.923096,0.0,-123.076927
-489.743591,3.846154,-116.666672
-482.0513,-1.282051,-111.538467
-485.897461,7.692308,-116.666672
-482.0513,7.692308,-105.128212
-485.897461,5.128205,-123.076927
-488.461548,5.128205,-116.666672
-483.333344,2.564103,-117.948723
-485.897461,7.692308,-110.256416
-479.487183,5.128205,-120.512825
-484.615387,0.0,-121.794876
-487.179504,3.846154,-116.666672
-484.615387,1.282051,-124.358978
-491.025665,3.846154,-1.0
-479.487183,0.0,-114.10257
-489.743591,2.564103,-121.794876
-475.641052,1.282051,-115.384621
-489.743591,10.256411,-123.076927
-480.769257,2.564103,-119.230774
-483.333344,0.0,-123.076927
-478.205139,0.0,-124.358978
-474.358978,5.128205,-119.230774
-496.15387,7.692308,-121.794876
-479.487183,1.282051,-119.230774
-482.0513,1.282051,-123.076927
-480.769257,7.692308,-117.948723
-487.179504,10.256411,-112.820518
-482.0513,-1.282051,-123.076927
-480.769257,0.0,-117.948723
-488.461548,7.692308,-110.256416
-491.025665,0.0,-123.076927
-474.358978,1.282051,-112.820518
-491.025665,2.564103,-120.512825
-479.487183,5.128205,-117.948723
-491.025665,1.282051,-121.794876
-487.179504,6.410256,-116.666672
-491.025665,-1.282051,-125.641029
-482.0513,6.410256,-112.820518
-492.307709,0.0,-124.358978
-485.897461,-3.846154,-119.230774
-483.333344,6.410256,-120.512825
-483.333344,2.564103,-108.974365
-487.179504,2.564103,-119.230774
-473.076935,6.410256,-119.230774
-494.871826,6.410256,-120.512825
-493.589752,3.846154,-116.666672
-488.461548,0.0,-124.358978
-475.641052,1.282051,-108.974365
-480.769257,7.692308,-112.820518
-485.897461,8.97436,-120.512825
-479.487183,2.564103,-114.10257
-488.461548,1.282051,-124.358978
-484.615387,3.846154,-111.538467
-485.897461,-1.282051,-123.076927
-480.769257,0.0,-114.10257
-487.179504,-3.846154,-110.256416
-491.025665,0.0,-121.794876
-482.0513,7.692308,-115.384621
-485.897461,3.846184,39.359413
-488.461548,7.692308,-112.820518
-485.897461,5.128205,-121.794876
-480.769257,-3.846154,-121.794876
-480.769257,0.0,-120.512825
-487.179504,6.410256,-110.256416
-483.333344,1.282051,-121.794876
-487.179504,7.692308,-112.820518
-489.743591,-3.999,29.074219
-491.025665,3.846154,-117.948723
-480.769257,1.282051,-120.512825
-482.0513,8.97436,-112.820518
-482.0513,5.128205,-119.230774
-485.897461,1.282051,-120.512825
-475.641052,-1.282051,-116.666672
-479.487183,3.846154,-110.256416
-489.743591,2.564103,-123.076927
-482.0513,2.564103,-108.974365
-484.615387,5.128205,-120.512825
-491.025665,2.564103,-116.666672
-483.333344,1.282051,-119.230774
-479.487183,0.0,-112.820518
-479.487183,-3.846154,-121.794876
-476.923096,2.564103,-117.948723
-488.461548,1.282051,-107.692314
-482.0513,2.564103,-119.230774
-476.923096,3.846154,-119.230774
-483.333344,6.410256,-120.512825
-489.743591,5.128205,-119.230774
-484.615387,1.282051,-114.10257
-479.487183,-2.564103,-123.076927
-482.0513,7.692308,-116.666672
-492.307709,1.282051,-117.948723
-492.307709,2.564103,-116.666672
-489.743591,1.282051,-111.538467
-487.179504,2.564103,-123.076927
-484.615387,5.128205,-115.384621
-487.179504,0.0,-111.538467
-488.461548,1.282051,-133.333344
-487.179504,0.0,-112.820518
-487.179504,2.564103,-121.794876
-482.0513,-2.564103,-112.820518
-478.205139,6.410256,-123.076927
-487.179504,-1.282051,-115.384621
-485.897461,0.0,-114.10257
-488.461548,-2.564103,-120.512825
-487.179504,2.564103,-121.794876
-491.025665,5.128205,-120.512825
-480.769257,3.846154,-126.92308
-489.743591,6.410256,-117.948723
-487.179504,5.128205,-115.384621
-480.769257,10.256411,-110.256416
-484.615387,0.0,-120.512825
-488.461548,3.846154,-115.384621
-479.487183,5.0,-125.641029
-482.0513,2.564103,-115.384621
-482.0513,2.564103,-115.384621
-482.0513,5.128205,-108.974365
-491.025665,0.0,-114.10257
-483.333344,6.410256,-123.076927
-483.333344,2.564103,-117.948723
-480.769257,5.128205,-115.384621
-483.333344,2.564103,-119.230774
-483.333344,0.0,-124.358978
-484.615387,0.0,-107.692314
-476.923096,1.282051,-117.948723
-482.0513,3.846154,-112.820518
-489.743591,2.564103,-117.948723
-480.769257,6.410256,-115.384621
-488.461548,3.846154,-115.384621
-485.897461,-1.282051,-115.384621
-482.0513,0.0,-114.10257
-484.615387,1.282051,-125.641029
-488.461548,2.564103,-114.10257
-484.615387,1.282051,-121.794876
-492.307709,7.692308,-112.820518
-479.487183,1.282051,-124.358978
-491.025665,1.282051,-119.230774
-479.487183,0.0,-123.076927
-492.307709,2.564103,-117.948723
-488.461548,-3.846154,-124.358978
-493.589752,1.282051,-108.974365
-483.333344,-2.564103,-119.230774
-478.205139,0.0,-105.128212
-487.179504,-1.282051,-112.820518
-479.487183,3.846154,-117.948723
-483.333344,1.282051,-112.820518
-489.743591,7.692308,-116.666672
-479.487183,3.846154,-125.641029
-483.333344,7.692308,-111.538467
-489.743591,5.128205,-119.230774
-480.769257,7.692308,-108.974365
-484.615387,1.282051,-123.076927
